Date, Open, High, Low, Close
05/02/12, 540.64, 532.00, 532.00, 532.00
05/01/12, 533.15, 540.68, 540.68, 540.68
04/30/12, 530.52, 533.15, 533.15, 533.15
04/27/12, 530.80, 530.49, 530.49, 530.49
04/26/12, 526.87, 530.77, 530.77, 530.77
04/25/12, 522.35, 526.88, 526.88, 526.88
04/24/12, 518.48, 522.32, 522.32, 522.32
04/23/12, 519.02, 518.50, 518.50, 518.50
04/20/12, 520.17, 519.06, 519.06, 519.06
04/19/12, 520.98, 519.53, 519.53, 519.53
04/18/12, 522.01, 521.01, 521.01, 521.01
04/17/12, 513.09, 522.04, 522.04, 522.04
04/16/12, 514.45, 513.04, 513.04, 513.04
04/13/12, 522.63, 514.39, 514.39, 514.39
04/12/12, 511.97, 522.64, 522.64, 522.64
04/11/12, 511.93, 512.00, 512.00, 512.00
04/10/12, 521.99, 511.89, 511.89, 511.89
04/09/12, 528.65, 521.99, 521.99, 521.99
04/05/12, 531.46, 528.72, 528.72, 528.72
04/04/12, 537.96, 531.53, 531.53, 531.52
04/03/12, 543.40, 538.06, 538.06, 538.06
04/02/12, 538.42, 543.41, 543.41, 543.41
03/30/12, 534.46, 538.43, 538.43, 538.43
03/29/12, 534.11, 534.42, 534.42, 534.42
03/28/12, 540.79, 534.19, 534.19, 534.19
03/27/12, 545.94, 540.83, 540.83, 540.83
03/26/12, 541.02, 545.95, 545.95, 545.95
03/23/12, 535.89, 541.01, 541.01, 541.01
03/22/12, 547.18, 535.84, 535.84, 535.84
03/21/12, 552.97, 547.21, 547.21, 547.21
03/20/12, 560.93, 552.97, 552.97, 552.97
03/19/12, 557.67, 560.98, 560.98, 560.98
03/16/12, 551.41, 557.69, 557.69, 557.69
03/15/12, 550.65, 551.31, 551.31, 551.31
03/14/12, 556.13, 550.59, 550.59, 550.59
03/13/12, 549.20, 556.16, 556.16, 556.16
03/12/12, 550.77, 549.18, 549.18, 549.18
03/09/12, 551.56, 550.80, 550.80, 550.80
03/08/12, 548.84, 551.56, 551.56, 551.56
03/07/12, 545.16, 548.83, 548.83, 548.83
03/06/12, 554.32, 545.37, 545.37, 545.37
03/05/12, 556.12, 554.41, 554.41, 554.41
03/02/12, 562.47, 556.19, 556.19, 556.19
03/01/12, 557.39, 562.47, 562.47, 562.47
02/29/12, 563.16, 557.36, 557.36, 557.36
02/28/12, 563.99, 563.14, 563.14, 563.14
02/27/12, 565.68, 563.98, 563.98, 563.98
02/24/12, 563.50, 565.66, 565.66, 565.66
02/23/12, 560.75, 563.49, 563.49, 563.49
02/22/12, 559.68, 560.74, 560.74, 560.74
02/21/12, 555.05, 559.62, 559.62, 559.62
02/17/12, 553.44, 555.03, 555.03, 555.03
02/16/12, 546.44, 553.53, 553.53, 553.53
02/15/12, 547.91, 546.77, 546.77, 546.77
02/14/12, 547.37, 548.52, 548.52, 548.53
02/13/12, 542.97, 547.41, 547.41, 547.41
02/10/12, 548.61, 542.98, 542.98, 542.98
02/09/12, 548.94, 548.72, 548.72, 548.72
02/08/12, 551.13, 549.01, 549.01, 549.01
02/07/12, 549.33, 552.03, 552.03, 552.03
02/06/12, 543.25, 549.34, 549.34, 549.34
02/03/12, 533.52, 543.29, 543.29, 543.29
02/02/12, 530.89, 533.51, 533.51, 533.51
02/01/12, 528.54, 530.95, 530.95, 530.95
01/31/12, 533.08, 528.53, 528.53, 528.53
01/30/12, 535.31, 533.06, 533.06, 533.06
01/27/12, 537.56, 535.34, 535.34, 535.34
01/26/12, 544.79, 537.56, 537.56, 537.56
01/25/12, 539.07, 544.78, 544.78, 544.78
01/24/12, 540.53, 539.10, 539.10, 539.10
01/23/12, 537.02, 540.54, 540.54, 540.54
01/20/12, 536.31, 537.00, 537.00, 537.00
01/19/12, 534.23, 536.43, 536.43, 536.43
01/18/12, 526.31, 534.25, 534.25, 534.25
01/17/12, 522.51, 526.29, 526.29, 526.30
01/13/12, 524.34, 522.47, 522.47, 522.47
01/12/12, 528.83, 524.36, 524.36, 524.36
01/11/12, 535.88, 528.84, 528.84, 528.84
01/10/12, 532.12, 535.89, 535.89, 535.89
01/09/12, 529.06, 532.06, 532.06, 532.06
01/06/12, 531.92, 529.04, 529.04, 529.04
01/05/12, 535.17, 531.91, 531.91, 531.91
01/04/12, 534.37, 535.16, 535.16, 535.16
01/03/12, 520.84, 534.38, 534.38, 534.38
12/30/11, 521.64, 520.81, 520.81, 520.81
12/29/11, 515.71, 521.62, 521.62, 521.62
12/28/11, 525.50, 515.62, 515.62, 515.62
12/27/11, 524.28, 525.49, 525.49, 525.49
12/23/11, 520.30, 524.47, 524.47, 524.47
12/22/11, 514.45, 520.29, 520.29, 520.29
12/21/11, 508.53, 514.42, 514.42, 514.42
12/20/11, 489.23, 508.52, 508.52, 508.52
12/19/11, 497.41, 489.20, 489.20, 489.20
12/16/11, 493.29, 497.40, 497.40, 497.40
12/15/11, 494.20, 493.02, 493.02, 493.02
12/14/11, 507.96, 494.18, 494.18, 494.18
12/13/11, 510.60, 507.98, 507.98, 507.98
12/12/11, 522.88, 510.61, 510.61, 510.61
12/09/11, 511.58, 522.91, 522.91, 522.91
12/08/11, 524.99, 511.58, 511.58, 511.58
12/07/11, 528.63, 525.03, 525.03, 525.03
12/06/11, 528.48, 528.85, 528.85, 528.85
12/05/11, 522.34, 528.47, 528.47, 528.47
12/02/11, 522.84, 522.32, 522.32, 522.32
12/01/11, 526.31, 522.76, 522.76, 522.76
11/30/11, 500.32, 526.41, 526.41, 526.41
11/29/11, 491.36, 498.99, 498.99, 498.99
11/28/11, 474.72, 491.48, 491.48, 491.48
11/25/11, 478.44, 474.51, 474.51, 474.51
11/23/11, 492.72, 478.52, 478.52, 478.52
11/22/11, 497.55, 492.81, 492.81, 492.81
11/21/11, 506.05, 497.56, 497.56, 497.56
11/18/11, 508.64, 506.09, 506.09, 506.09
11/17/11, 519.52, 508.53, 508.53, 508.53
11/16/11, 526.97, 519.55, 519.55, 519.55
11/15/11, 528.39, 527.60, 527.60, 527.60
11/14/11, 534.74, 528.40, 528.40, 528.40
11/11/11, 525.30, 534.89, 534.89, 534.89
11/10/11, 516.26, 525.25, 525.25, 525.25
11/09/11, 539.10, 516.19, 516.19, 516.19
11/08/11, 531.03, 539.15, 539.15, 539.15
11/07/11, 528.14, 531.96, 531.96, 531.96
11/04/11, 528.88, 528.15, 528.15, 528.15
11/03/11, 516.03, 528.90, 528.90, 528.90
11/02/11, 501.81, 516.05, 516.05, 516.05
11/01/11, 516.05, 501.74, 501.74, 501.74
10/31/11, 541.77, 517.85, 517.85, 517.85
10/28/11, 539.27, 541.85, 541.85, 541.85
10/27/11, 519.35, 539.32, 539.32, 539.32
10/26/11, 507.94, 519.27, 519.27, 519.27
10/25/11, 518.23, 507.86, 507.86, 507.86
10/24/11, 512.37, 518.25, 518.25, 518.25
10/21/11, 503.22, 512.36, 512.36, 512.36
10/20/11, 499.84, 503.17, 503.17, 503.17
10/19/11, 504.44, 499.85, 499.85, 499.85
10/18/11, 489.71, 504.50, 504.50, 504.50
10/17/11, 498.17, 489.74, 489.74, 489.74
10/14/11, 481.02, 498.17, 498.17, 498.17
10/13/11, 482.05, 480.97, 480.97, 480.97
10/12/11, 478.79, 482.46, 482.46, 482.46
10/11/11, 478.49, 478.77, 478.77, 478.77
10/10/11, 458.11, 478.54, 478.54, 478.54
10/07/11, 463.85, 458.10, 458.10, 458.10
10/06/11, 456.50, 463.77, 463.77, 463.77
10/05/11, 441.76, 456.50, 456.50, 456.50
10/04/11, 428.22, 441.75, 441.75, 441.75
10/03/11, 442.78, 428.25, 428.25, 428.25
09/30/11, 455.39, 442.79, 442.79, 442.79
09/29/11, 449.50, 455.47, 455.47, 455.47
09/28/11, 463.20, 449.20, 449.20, 449.20
09/27/11, 456.62, 463.12, 463.12, 463.12
09/26/11, 440.61, 456.24, 456.24, 456.24
09/23/11, 443.98, 440.57, 440.57, 440.57
09/22/11, 468.65, 444.02, 444.02, 444.02
09/21/11, 488.28, 468.86, 468.86, 468.86
09/20/11, 491.36, 488.29, 488.29, 488.29
09/19/11, 498.52, 491.32, 491.32, 491.32
09/16/11, 499.25, 498.61, 498.61, 498.61
09/15/11, 489.22, 499.00, 499.00, 499.00
09/14/11, 483.04, 489.21, 489.21, 489.21
09/13/11, 481.85, 483.01, 483.01, 483.01
09/12/11, 479.23, 481.81, 481.81, 481.82
09/09/11, 495.29, 479.27, 479.27, 479.28
09/08/11, 501.46, 495.38, 495.38, 495.38
09/07/11, 483.77, 501.50, 501.50, 501.50
09/06/11, 488.25, 483.84, 483.84, 483.84
09/02/11, 501.84, 489.40, 489.40, 489.40
09/01/11, 506.55, 502.12, 502.12, 502.12
08/31/11, 503.23, 506.52, 506.52, 506.52
08/30/11, 501.34, 503.21, 503.21, 503.21
08/29/11, 487.68, 501.57, 501.57, 501.57
08/26/11, 479.23, 487.62, 487.62, 487.62
08/25/11, 490.28, 479.27, 479.27, 479.27
08/24/11, 488.07, 490.24, 490.24, 490.24
08/23/11, 466.76, 488.13, 488.13, 488.13
08/22/11, 469.87, 466.75, 466.75, 466.75
08/19/11, 477.08, 469.33, 469.33, 469.33
08/18/11, 505.65, 477.21, 477.21, 477.22
08/17/11, 503.10, 505.96, 505.96, 505.96
08/16/11, 512.31, 503.65, 503.65, 503.65
08/15/11, 495.48, 512.34, 512.34, 512.34
08/12/11, 492.22, 495.53, 495.53, 495.53
08/11/11, 468.00, 492.20, 492.20, 492.20
08/10/11, 485.41, 468.00, 468.00, 468.00
08/09/11, 465.90, 486.39, 486.39, 486.39
08/08/11, 506.30, 464.88, 464.88, 464.88
08/05/11, 507.44, 506.81, 506.81, 506.81
08/04/11, 544.32, 507.44, 507.44, 507.44
08/03/11, 547.47, 544.40, 544.40, 544.40
08/02/11, 562.52, 547.49, 547.49, 547.49
08/01/11, 564.41, 562.54, 562.54, 562.54
07/29/11, 569.55, 563.02, 563.02, 563.02
07/28/11, 573.61, 569.60, 569.60, 569.60
07/27/11, 584.27, 573.62, 573.62, 573.62
07/26/11, 587.29, 584.29, 584.29, 584.29
07/25/11, 590.05, 587.27, 587.27, 587.27
07/22/11, 587.36, 590.09, 590.09, 590.09
07/21/11, 575.64, 587.34, 587.34, 587.34
07/20/11, 577.83, 575.99, 575.99, 575.99
07/19/11, 568.32, 577.87, 577.87, 577.87
07/18/11, 570.83, 568.30, 568.30, 568.30
07/15/11, 558.59, 570.84, 570.84, 570.84
07/14/11, 560.59, 557.80, 557.80, 557.80
07/13/11, 556.82, 560.58, 560.58, 560.58
07/12/11, 558.48, 556.77, 556.77, 556.77
07/11/11, 570.07, 558.50, 558.50, 558.50
07/08/11, 574.05, 570.15, 570.15, 570.15
07/07/11, 566.46, 574.11, 574.11, 574.11
07/06/11, 567.40, 566.42, 566.42, 566.42
07/05/11, 564.85, 567.43, 567.43, 567.43
07/01/11, 559.47, 564.86, 564.86, 564.86
06/30/11, 551.17, 559.46, 559.46, 559.46
06/29/11, 545.13, 551.14, 551.14, 551.14
06/28/11, 530.82, 545.13, 545.13, 545.13
06/27/11, 527.05, 530.80, 530.80, 530.80
06/24/11, 537.40, 527.05, 527.05, 527.05
06/23/11, 541.55, 537.40, 537.40, 537.40
06/22/11, 546.03, 543.68, 543.68, 543.68
06/21/11, 536.33, 546.03, 546.03, 546.03
06/20/11, 534.24, 536.24, 536.24, 536.24
06/17/11, 535.70, 534.26, 534.26, 534.25
06/16/11, 534.28, 535.64, 535.64, 535.64
06/15/11, 546.36, 534.24, 534.24, 534.24
06/14/11, 535.80, 546.43, 546.43, 546.43
06/13/11, 543.17, 535.78, 535.78, 535.78
06/10/11, 553.64, 543.20, 543.20, 543.20
06/09/11, 547.06, 553.60, 553.60, 553.60
06/08/11, 544.34, 546.84, 546.84, 546.84
06/07/11, 545.24, 544.54, 544.54, 544.54
06/06/11, 556.45, 545.22, 545.22, 545.22
06/03/11, 556.23, 556.49, 556.49, 556.49
06/02/11, 557.33, 556.32, 556.32, 556.32
06/01/11, 570.46, 557.31, 557.31, 557.31
05/31/11, 564.66, 570.47, 570.47, 570.47
05/27/11, 563.35, 564.60, 564.60, 564.60
05/26/11, 560.46, 563.45, 563.45, 563.45
05/25/11, 552.41, 560.47, 560.47, 560.47
05/24/11, 545.16, 552.44, 552.44, 552.44
05/23/11, 553.24, 545.14, 545.14, 545.14
05/20/11, 554.77, 553.31, 553.31, 553.32
05/19/11, 553.77, 554.77, 554.77, 554.77
05/18/11, 543.38, 554.08, 554.08, 554.08
05/17/11, 543.59, 543.36, 543.36, 543.36
05/16/11, 548.48, 544.23, 544.23, 544.23
05/13/11, 551.05, 548.64, 548.64, 548.64
05/12/11, 551.33, 550.99, 550.99, 550.99
05/11/11, 567.10, 551.34, 551.34, 551.34
05/10/11, 565.45, 568.06, 568.06, 568.06
05/09/11, 556.47, 565.40, 565.40, 565.40
05/06/11, 554.48, 556.46, 556.46, 556.46
05/05/11, 567.17, 554.44, 554.44, 554.44
05/04/11, 576.24, 567.25, 567.25, 567.25
05/03/11, 590.18, 576.31, 576.31, 576.31
05/02/11, 598.02, 590.20, 590.20, 590.20
04/29/11, 589.10, 598.02, 598.02, 598.02
04/28/11, 590.00, 589.10, 589.10, 589.10
04/27/11, 590.13, 590.04, 590.04, 590.04
04/26/11, 583.39, 590.11, 590.11, 590.11
04/25/11, 586.75, 583.39, 583.39, 583.39
04/21/11, 583.05, 586.74, 586.74, 586.74
04/20/11, 570.51, 582.98, 582.98, 582.98
04/19/11, 564.33, 570.50, 570.50, 570.50
04/18/11, 572.99, 564.35, 564.35, 564.35
04/15/11, 567.88, 573.06, 573.06, 573.06
04/14/11, 564.45, 567.88, 567.88, 567.88
04/13/11, 562.93, 564.47, 564.47, 564.47
04/12/11, 580.25, 562.93, 562.93, 562.93
04/11/11, 591.15, 580.27, 580.27, 580.27
04/08/11, 589.16, 591.18, 591.18, 591.18
04/07/11, 587.96, 589.13, 589.13, 589.13
04/06/11, 593.59, 587.97, 587.97, 587.97
04/05/11, 591.51, 593.57, 593.57, 593.57
04/04/11, 591.68, 591.55, 591.55, 591.55
04/01/11, 589.33, 591.66, 591.66, 591.66
03/31/11, 591.35, 589.31, 589.31, 589.31
03/30/11, 586.70, 591.34, 591.34, 591.34
03/29/11, 580.68, 586.67, 586.67, 586.67
03/28/11, 581.39, 580.69, 580.69, 580.69
03/25/11, 576.12, 581.42, 581.42, 581.42
03/24/11, 574.65, 576.11, 576.11, 576.11
03/23/11, 573.29, 574.63, 574.63, 574.63
03/22/11, 574.87, 573.30, 573.30, 573.30
03/21/11, 558.70, 574.87, 574.87, 574.87
03/18/11, 561.03, 558.63, 558.63, 558.63
03/17/11, 544.25, 560.82, 560.82, 560.82
03/16/11, 554.37, 544.21, 544.21, 544.21
03/15/11, 558.79, 554.36, 554.36, 554.36
03/14/11, 556.52, 558.89, 558.89, 558.89
03/11/11, 547.59, 556.57, 556.57, 556.57
03/10/11, 568.25, 547.64, 547.64, 547.64
03/09/11, 571.85, 568.30, 568.30, 568.30
03/08/11, 575.40, 571.90, 571.90, 571.90
03/07/11, 579.78, 575.54, 575.54, 575.54
03/04/11, 583.52, 579.78, 579.78, 579.78
03/03/11, 574.66, 583.52, 583.52, 583.52
03/02/11, 571.76, 574.65, 574.65, 574.65
03/01/11, 580.67, 571.79, 571.79, 571.79
02/28/11, 577.36, 580.67, 580.67, 580.67
02/25/11, 570.47, 577.37, 577.37, 577.37
02/24/11, 578.56, 570.46, 570.46, 570.46
02/23/11, 567.52, 578.55, 578.55, 578.55
02/22/11, 571.29, 567.51, 567.51, 567.51
02/18/11, 567.99, 571.28, 571.28, 571.28
02/17/11, 563.03, 568.00, 568.00, 568.00
02/16/11, 556.38, 563.38, 563.38, 563.38
02/15/11, 562.67, 556.37, 556.37, 556.37
02/14/11, 550.37, 562.70, 562.70, 562.70
02/11/11, 551.25, 551.07, 551.07, 551.07
02/10/11, 546.23, 551.28, 551.28, 551.28
02/09/11, 552.60, 546.25, 546.25, 546.25
02/08/11, 554.89, 552.71, 552.71, 552.71
02/07/11, 552.51, 555.71, 555.71, 555.71
02/04/11, 554.20, 552.51, 552.51, 552.51
02/03/11, 553.88, 554.20, 554.20, 554.20
02/02/11, 554.11, 553.92, 553.92, 553.92
02/01/11, 543.84, 554.13, 554.13, 554.13
01/31/11, 530.32, 543.84, 543.84, 543.84
01/28/11, 532.98, 530.31, 530.31, 530.31
01/27/11, 535.35, 532.94, 532.94, 532.94
01/26/11, 523.94, 535.34, 535.34, 535.34
01/25/11, 525.40, 523.93, 523.93, 523.93
01/24/11, 524.21, 525.41, 525.41, 525.41
01/21/11, 520.72, 524.23, 524.23, 524.23
01/20/11, 524.26, 520.64, 520.64, 520.64
01/19/11, 529.66, 524.29, 524.29, 524.29
01/18/11, 526.08, 529.68, 529.68, 529.68
01/14/11, 520.07, 526.08, 526.08, 526.08
01/13/11, 521.16, 520.08, 520.08, 520.08
01/12/11, 515.04, 521.14, 521.14, 521.14
01/11/11, 507.04, 514.98, 514.98, 514.98
01/10/11, 509.09, 507.03, 507.03, 507.03
01/07/11, 505.80, 509.10, 509.10, 509.10
01/06/11, 509.48, 505.80, 505.80, 505.80
01/05/11, 508.39, 509.48, 509.48, 509.48
01/04/11, 511.55, 508.41, 508.41, 508.41
01/03/11, 506.77, 511.54, 511.54, 511.54
12/31/10, 506.92, 506.75, 506.75, 506.75
12/30/10, 506.36, 506.96, 506.96, 506.96
12/29/10, 502.37, 506.38, 506.38, 506.38
12/28/10, 500.17, 502.36, 502.36, 502.36
12/27/10, 501.93, 500.16, 500.16, 500.16
12/23/10, 500.51, 501.98, 501.98, 501.98
12/22/10, 498.53, 500.52, 500.52, 500.52
12/21/10, 494.23, 498.52, 498.52, 498.52
12/20/10, 490.80, 494.22, 494.22, 494.22
12/17/10, 491.46, 490.75, 490.75, 490.75
12/16/10, 487.99, 491.46, 491.46, 491.46
12/15/10, 491.25, 488.01, 488.01, 488.01
12/14/10, 492.80, 491.25, 491.25, 491.25
12/13/10, 488.92, 492.80, 492.80, 492.80
12/10/10, 487.21, 488.94, 488.94, 488.94
12/09/10, 485.79, 487.20, 487.20, 487.20
12/08/10, 487.32, 485.77, 485.77, 485.77
12/07/10, 488.55, 487.32, 487.32, 487.32
12/06/10, 487.21, 488.53, 488.53, 488.53
12/03/10, 485.06, 487.24, 487.24, 487.24
12/02/10, 478.75, 485.07, 485.07, 485.07
12/01/10, 465.21, 478.75, 478.75, 478.75
11/30/10, 466.58, 465.21, 465.21, 465.21
11/29/10, 464.08, 466.60, 466.60, 466.60
11/26/10, 469.60, 464.20, 464.20, 464.20
11/24/10, 461.55, 469.60, 469.60, 469.60
11/23/10, 470.39, 461.55, 461.55, 461.55
11/22/10, 472.24, 470.43, 470.43, 470.43
11/19/10, 469.31, 472.25, 472.25, 472.25
11/18/10, 459.45, 469.29, 469.29, 469.29
11/17/10, 457.62, 459.43, 459.43, 459.43
11/16/10, 466.83, 457.61, 457.61, 457.61
11/15/10, 469.49, 467.38, 467.38, 467.38
11/12/10, 476.04, 469.56, 469.56, 469.56
11/11/10, 471.33, 476.06, 476.06, 476.06
11/10/10, 465.25, 471.34, 471.34, 471.34
11/09/10, 465.78, 465.24, 465.24, 465.24
11/08/10, 465.11, 466.69, 466.69, 466.69
11/05/10, 462.94, 465.12, 465.12, 465.12
11/04/10, 449.68, 462.95, 462.95, 462.95
11/03/10, 448.80, 449.68, 449.68, 449.68
11/02/10, 444.62, 448.80, 448.80, 448.80
11/01/10, 442.60, 443.87, 443.87, 443.87
10/29/10, 442.83, 442.59, 442.59, 442.59
10/28/10, 442.93, 442.84, 442.84, 442.84
10/27/10, 445.31, 442.96, 442.96, 442.96
10/26/10, 444.49, 445.65, 445.65, 445.65
10/25/10, 444.08, 444.49, 444.49, 444.49
10/22/10, 440.87, 444.07, 444.07, 444.07
10/21/10, 441.48, 440.86, 440.86, 440.86
10/20/10, 435.40, 441.47, 441.47, 441.47
10/19/10, 445.30, 435.40, 435.40, 435.40
10/18/10, 442.47, 446.05, 446.05, 446.05
10/15/10, 441.45, 442.47, 442.47, 442.47
10/14/10, 441.53, 441.28, 441.28, 441.28
10/13/10, 436.78, 441.52, 441.52, 441.52
10/12/10, 437.28, 436.78, 436.78, 436.78
10/11/10, 436.62, 437.29, 437.29, 437.29
10/08/10, 431.71, 436.62, 436.62, 436.62
10/07/10, 433.33, 431.70, 431.70, 431.70
10/06/10, 429.87, 433.31, 433.31, 433.31
10/05/10, 420.14, 429.87, 429.87, 429.87
10/04/10, 424.75, 420.12, 420.12, 420.12
10/01/10, 420.20, 424.76, 424.76, 424.76
09/30/10, 418.95, 419.27, 419.27, 419.27
09/29/10, 415.84, 418.86, 418.86, 418.86
09/28/10, 412.72, 415.90, 415.90, 415.90
09/27/10, 414.65, 412.71, 412.71, 412.71
09/24/10, 406.14, 414.51, 414.51, 414.52
09/23/10, 408.80, 405.65, 405.65, 405.65
09/22/10, 410.90, 408.81, 408.81, 408.81
09/21/10, 411.26, 410.89, 410.89, 410.89
09/20/10, 404.25, 411.30, 411.30, 411.30
09/17/10, 406.38, 404.25, 404.25, 404.25
09/16/10, 407.58, 406.09, 406.09, 406.09
09/15/10, 408.35, 407.61, 407.61, 407.60
09/14/10, 409.44, 408.36, 408.36, 408.36
09/13/10, 407.58, 409.44, 409.44, 409.45
09/10/10, 403.27, 407.17, 407.17, 407.17
09/09/10, 402.43, 403.26, 403.26, 403.26
09/08/10, 398.90, 402.41, 402.41, 402.41
09/07/10, 405.42, 399.02, 399.02, 399.02
09/03/10, 401.61, 405.43, 405.43, 405.43
09/02/10, 398.13, 401.61, 401.61, 401.61
09/01/10, 384.16, 398.13, 398.13, 398.13
08/31/10, 385.00, 384.14, 384.14, 384.14
08/30/10, 390.92, 385.01, 385.01, 385.01
08/27/10, 381.03, 391.05, 391.05, 391.05
08/26/10, 384.57, 380.60, 380.60, 380.60
08/25/10, 385.53, 384.56, 384.56, 384.56
08/24/10, 390.26, 385.57, 385.57, 385.57
08/23/10, 390.42, 391.19, 391.19, 391.19
08/20/10, 395.18, 390.41, 390.41, 390.41
08/19/10, 401.21, 395.20, 395.20, 395.20
08/18/10, 405.58, 401.23, 401.23, 401.23
08/17/10, 400.38, 405.59, 405.59, 405.59
08/16/10, 399.37, 399.74, 399.74, 399.74
08/13/10, 400.79, 399.46, 399.46, 399.46
08/12/10, 402.75, 400.82, 400.82, 400.82
08/11/10, 412.34, 402.80, 402.80, 402.80
08/10/10, 418.31, 415.02, 415.02, 415.02
08/09/10, 415.97, 418.33, 418.33, 418.33
08/06/10, 420.75, 415.95, 415.95, 415.95
08/05/10, 420.42, 420.81, 420.81, 420.81
08/04/10, 418.35, 420.44, 420.44, 420.44
08/03/10, 417.46, 418.28, 418.28, 418.28
08/02/10, 403.21, 417.48, 417.48, 417.48
07/30/10, 403.47, 403.14, 403.14, 403.14
07/29/10, 404.02, 404.16, 404.16, 404.16
07/28/10, 405.06, 404.51, 404.51, 404.51
07/27/10, 406.59, 405.07, 405.07, 405.07
07/26/10, 402.31, 406.57, 406.57, 406.57
07/23/10, 401.19, 402.30, 402.30, 402.30
07/22/10, 393.61, 401.21, 401.21, 401.21
07/21/10, 397.98, 392.60, 392.60, 392.60
07/20/10, 390.17, 397.97, 397.97, 397.97
07/19/10, 386.81, 390.53, 390.53, 390.53
07/16/10, 397.35, 386.75, 386.75, 386.77
07/15/10, 397.12, 397.27, 397.27, 397.27
07/14/10, 398.11, 397.13, 397.13, 397.13
07/13/10, 393.56, 398.15, 398.15, 398.15
07/12/10, 393.93, 393.40, 393.40, 393.40
07/09/10, 392.22, 393.94, 393.94, 393.94
07/08/10, 387.21, 392.22, 392.22, 392.22
07/07/10, 375.03, 387.15, 387.15, 387.15
07/06/10, 371.18, 375.03, 375.03, 375.03
07/02/10, 371.82, 371.08, 371.08, 371.08
07/01/10, 373.36, 371.82, 371.82, 371.82
06/30/10, 375.65, 373.36, 373.36, 373.36
06/29/10, 386.58, 375.65, 375.65, 375.65
06/28/10, 392.50, 387.47, 387.47, 387.47
06/25/10, 392.83, 392.49, 392.49, 392.50
06/24/10, 400.95, 392.71, 392.71, 392.71
06/23/10, 404.87, 400.96, 400.96, 400.96
06/22/10, 416.12, 404.86, 404.86, 404.86
06/21/10, 417.13, 416.11, 416.11, 416.11
06/18/10, 414.68, 417.09, 417.09, 417.09
06/17/10, 414.32, 414.53, 414.53, 414.53
06/16/10, 414.89, 414.32, 414.32, 414.32
06/15/10, 404.19, 414.93, 414.93, 414.93
06/14/10, 406.05, 403.99, 403.99, 403.99
06/11/10, 404.23, 406.05, 406.05, 406.05
06/10/10, 385.87, 404.29, 404.29, 404.29
06/09/10, 390.32, 385.37, 385.37, 385.37
06/08/10, 383.05, 390.35, 390.35, 390.36
06/07/10, 386.20, 383.16, 383.16, 383.16
06/04/10, 399.96, 386.22, 386.22, 386.22
06/03/10, 395.71, 400.02, 400.02, 400.02
06/02/10, 379.48, 395.72, 395.72, 395.72
06/01/10, 396.03, 379.47, 379.47, 379.47
05/28/10, 403.96, 396.31, 396.31, 396.31
05/27/10, 390.18, 404.39, 404.39, 404.39
05/26/10, 389.17, 388.10, 388.10, 388.10
05/25/10, 389.19, 389.15, 389.15, 389.15
05/24/10, 398.04, 389.39, 389.39, 389.39
05/21/10, 390.81, 398.03, 398.03, 398.03
05/20/10, 408.64, 391.33, 391.33, 391.33
05/19/10, 413.58, 409.48, 409.48, 409.48
05/18/10, 416.79, 413.59, 413.59, 413.59
05/17/10, 420.02, 416.64, 416.64, 416.64
05/14/10, 429.06, 420.64, 420.64, 420.64
05/13/10, 432.42, 429.09, 429.09, 429.09
05/12/10, 426.95, 432.43, 432.43, 432.43
05/11/10, 429.50, 427.01, 427.01, 427.01
05/10/10, 416.00, 430.41, 430.41, 430.41
05/07/10, 420.42, 414.04, 414.04, 414.04
05/06/10, 435.24, 420.46, 420.46, 420.46
05/05/10, 441.19, 435.30, 435.30, 435.30
05/04/10, 453.75, 441.82, 441.82, 441.82
05/03/10, 449.38, 453.62, 453.62, 453.62
04/30/10, 454.52, 449.37, 449.37, 449.37
04/29/10, 453.93, 454.37, 454.37, 454.39
04/28/10, 449.05, 453.88, 453.88, 453.88
04/27/10, 461.88, 449.04, 449.04, 449.04
04/26/10, 462.88, 461.89, 461.89, 461.89
04/23/10, 452.52, 462.89, 462.89, 462.89
04/22/10, 452.81, 452.51, 452.51, 452.51
04/21/10, 453.58, 452.82, 452.82, 452.82
04/20/10, 445.17, 453.57, 453.57, 453.57
04/19/10, 444.23, 445.05, 445.05, 445.05
04/16/10, 450.96, 444.25, 444.25, 444.25
04/15/10, 451.17, 451.14, 451.14, 451.14
04/14/10, 447.09, 451.18, 451.18, 451.18
04/13/10, 449.06, 446.97, 446.97, 446.97
04/12/10, 447.70, 449.05, 449.05, 449.05
04/09/10, 442.88, 447.72, 447.72, 447.72
04/08/10, 440.13, 442.81, 442.81, 442.81
04/07/10, 444.57, 440.15, 440.15, 440.15
04/06/10, 444.53, 444.59, 444.59, 444.59
04/05/10, 437.34, 444.53, 444.53, 444.53
04/01/10, 430.33, 437.34, 437.34, 437.34
03/31/10, 428.57, 430.31, 430.31, 430.31
03/30/10, 428.60, 428.63, 428.63, 428.63
03/29/10, 421.20, 428.62, 428.62, 428.62
03/26/10, 420.50, 421.22, 421.22, 421.22
03/25/10, 427.12, 420.45, 420.45, 420.45
03/24/10, 429.24, 426.79, 426.79, 426.79
03/23/10, 428.20, 429.62, 429.62, 429.62
03/22/10, 429.42, 428.20, 428.20, 428.20
03/19/10, 433.67, 429.54, 429.54, 429.54
03/18/10, 438.65, 433.63, 433.63, 433.63
